Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
50938,Professional developer,"Yes, I program as a hobby",Russian Federation,No,Employed full-time,Bachelor's degree,"Information technology, networking, or system administration",Never,10 to 19 employees,I prefer not to answer,18 to 19 years,13 to 14 years,NA,Web developer; Desktop applications developer; Quality assurance engineer,NA,NA,NA,8,5,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Strongly agree,Disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Disagree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Other,A recruiter contacted me,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Very important,Somewhat important,Not very important,Not at all important,Somewhat important,Somewhat important,Not at all important,Not very important,Important,Russian rubles (?),Neither underpaid nor overpaid,Spaces,Not very important,On-the-job training; Self-taught; Open source contributions,Official documentation; Stack Overflow Q&A; Built-in help,NA,Part-time/evening courses; Buy books and work through the exercises,10:00 AM,Java; JavaScript; SQL,C++; Java; JavaScript; SQL,NA,NA,PostgreSQL; Oracle,PostgreSQL; Oracle,NA,NA,IntelliJ,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not very satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Not much influence,No influence at all,No influence at all,Some influence,A lot of influence,No influence at all,No influence at all,No influence at all,No influence at all,Some influence,No influence at all,I have created a CV or Developer Story on Stack Overflow,7,Desktop,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,NA,Disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Disagree,Disagree,Male; Other,A bachelor's degree,White or of European descent,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,40100.2506265664,NA
50939,Professional developer,"Yes, I program as a hobby",Canada,No,Employed full-time,Bachelor's degree,Computer engineering or electrical/electronics engineering,A few days each month,"5,000 to 9,999 employees",Publicly-traded corporation,14 to 15 years,5 to 6 years,NA,Embedded applications/devices developer; Developer with a statistics or mathematics background; Desktop applications developer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Strongly agree,Agree,Strongly agree,"I'm not actively looking, but I am open to new opportunities",0,Less than a year ago,Somewhat important,Very important,Somewhat important,Important,Not very important,Somewhat important,Somewhat important,Important,Important,Very important,Very important,Very important,Somewhat important,Somewhat important,Important,None of these,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,Not very important,Self-taught,Official documentation; Stack Overflow Q&A; Stack Overflow Docs; Non-Stack online communities; Built-in help,NA,Buy books and work through the exercises,7:00 AM,C; C++; C#; Python; SQL,NA,.NET Core,NA,SQL Server; MySQL; PostgreSQL,NA,Windows Desktop; Linux Desktop,NA,Notepad++; Vim; Visual Studio,Keep the room absolutely quiet,Waterfall; Agile; Lean; Scrum,Subversion,Multiple times a day,Somewhat agree,Disagree,Disagree,Agree,Strongly agree,Strongly disagree,Somewhat agree,Customer satisfaction; On time/in budget; Revenue performance; Manager's rating; Peers' rating,Somewhat satisfied,Not very satisfied,Not very satisfied,Not very satisfied,Not at all satisfied,Somewhat satisfied,Some influence,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,"I've visited Stack Overflow, but haven't logged in/created an account",10,Desktop,At least once each week,Haven't done at all,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Strongly disagree,Disagree,Strongly agree,Agree,Disagree,Strongly disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Somewhat agree,Agree,Strongly disagree,Agree,NA,NA
50940,Professional developer,"Yes, both",Spain,"Yes, part-time",Employed full-time,Bachelor's degree,Computer science or software engineering,Never,"10,000 or more employees",I don't know,12 to 13 years,2 to 3 years,NA,Web developer; Embedded applications/devices developer; DevOps specialist,NA,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",4,Less than a year ago,Somewhat important,Not very important,Not very important,Very important,Important,Important,Important,Important,Important,Somewhat important,Somewhat important,Very important,Somewhat important,Important,Somewhat important,Vacation/days off; Health benefits; Professional development sponsorship; Remote options,Yes,LinkedIn; Other,"I completed a major project, assignment, or contract",An external recruiter or headhunter,Important,Somewhat important,Important,Somewhat important,Somewhat important,Not very important,Not very important,Somewhat important,Somewhat important,Very important,Euros (€),Somewhat underpaid,Spaces,Very important,Self-taught; Open source contributions,Official documentation; Trade book; Textbook; Stack Overflow Q&A; Stack Overflow Docs; Built-in help,NA,Return to college; Part-time/evening courses; Buy books and work through the exercises; Conferences/meet-ups,10:00 AM,C; JavaScript; Python,C; Go; JavaScript; Python,NA,AngularJS; Node.js; React,NA,Cassandra; MongoDB; Redis,Linux Desktop; Arduino,Linux Desktop; Arduino; Raspberry Pi,Sublime Text; Vim,Turn on some music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not very satisfied,Not very satisfied,Not very satisfied,Satisfied,Not very satisfied,Somewhat satisfied,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; Android browser,At least once each day,Several times,Several times,Haven't done at all,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Male; Other,"Some college/university study, no bachelor's degree",White or of European descent,Somewhat agree,Agree,Disagree,Strongly agree,23655.9139784946,NA
50941,Professional developer,No,Russian Federation,No,"Independent contractor, freelancer, or self-employed",Master's degree,Computer science or software engineering,All or almost all the time (I'm full-time remote),NA,NA,20 or more years,17 to 18 years,NA,Desktop applications developer,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Somewhat agree,I am not interested in new job opportunities,NA,More than 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Retirement; Health benefits; Private office; Professional development sponsorship; Child/elder care,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spaces,NA,NA,NA,NA,NA,4:00 PM,C#,C#; Ruby,NA,AngularJS; Node.js; Xamarin,SQL Server; MySQL; SQLite,MongoDB; SQL Server; MySQL; SQLite,Android; Windows Desktop; WordPress,Android; Windows Desktop; WordPress,Visual Studio,Keep the room absolutely quiet,Agile; Scrum; Extreme; Pair; Kanban,Subversion,Multiple times a day,Agree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Disagree,Somewhat agree,Benchmarked product performance; Revenue performance; Self-rating,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,Disagree,Somewhat agree,Strongly agree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Male,A master's degree,White or of European descent,Strongly agree,Disagree,Strongly disagree,Agree,NA,NA
50942,Student,"Yes, I program as a hobby",United Kingdom,"Yes, full-time","Not employed, but looking for work",Some college/university study without earning a bachelor's degree,Computer programming or Web development,NA,NA,NA,6 to 7 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some other way,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Strongly disagree,Disagree,Disagree,Somewhat agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,"I'm not actively looking, but I am open to new opportunities",1,Not applicable/ never,Somewhat important,Not at all important,Somewhat important,Not very important,Important,Somewhat important,NA,Important,NA,Somewhat important,Not very important,Somewhat important,Not at all important,Not at all important,Somewhat important,Annual bonus; Equipment; Professional development sponsorship; Education sponsorship; Expected work hours,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tabs,NA,Self-taught,Official documentation; Stack Overflow Q&A; Non-Stack online communities; Company internal community; Built-in help,NA,Take online courses; Part-time/evening courses,7:00 PM,JavaScript; Lua; PHP; SQL,C; C++; C#; Java,NA,NA,MySQL,NA,Linux Desktop; Amazon Web Services (AWS),Android; iOS; Arduino,Sublime Text,Turn on some music,NA,Git,Never,Strongly agree,NA,Somewhat agree,Somewhat agree,NA,Somewhat agree,Disagree,Commit frequency; Benchmarked product performance; On time/in budget; Self-rating,Somewhat satisfied,Not very satisfied,Satisfied,Somewhat satisfied,Satisfied,Somewhat satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",5,Desktop,At least once each week,Once or twice,NA,NA,NA,Once or twice,NA,NA,Strongly disagree,NA,NA,Strongly disagree,Somewhat agree,NA,Disagree,NA,Male,"Some college/university study, no bachelor's degree",White or of European descent,NA,NA,NA,NA,NA,NA
50943,Professional non-developer who sometimes writes code,"Yes, I program as a hobby",United Kingdom,No,Employed full-time,Master's degree,A humanities discipline,Never,20 to 99 employees,"Privately-held limited company, not in startup mode",2 to 3 years,1 to 2 years,NA,NA,NA,NA,Analyst or consultant,5,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Strongly agree,"I'm not actively looking, but I am open to new opportunities",NA,Between 1 and 2 years ago,Somewhat important,Not very important,Important,Important,Important,Important,Important,Very important,Very important,Somewhat important,Important,Very important,Very important,Important,Somewhat important,Retirement; Vacation/days off; Health benefits; Education sponsorship; Expected work hours,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tabs,NA,NA,NA,NA,NA,10:00 AM,C#,C#; Java; JavaScript; PHP; Python; Visual Basic 6,.NET Core,AngularJS; Spark; Xamarin; .NET Core,NA,NA,NA,Android; Arduino; Raspberry Pi,Notepad++; PyCharm,Turn on some music,Agile; Scrum; Pair,Copying and pasting files to network shares,Just a few times over the year,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Strongly agree,NA,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Not much influence,No influence at all,Not much influence,No influence at all,Not much influence,Not much influence,No influence at all,No influence at all,Not much influence,No influence at all,No influence at all,"I've visited Stack Overflow, but haven't logged in/created an account",10,Desktop; Android browser,At least once each day,At least once each day,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,NA,NA,NA,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Female,A doctoral degree,White or of European descent,Disagree,Agree,Disagree,Agree,NA,NA
50944,None of these,"Yes, I program as a hobby",United States,No,I prefer not to say,Secondary school,NA,NA,NA,NA,2 to 3 years,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Disagree,Somewhat agree,Agree,Strongly disagree,Disagree,Somewhat agree,Disagree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Somewhat agree,Agree,"I'm not actively looking, but I am open to new opportunities",1,Less than a year ago,Very important,Important,Somewhat important,Important,Very important,Important,Important,Important,Important,Important,Not at all important,Not at all important,Not at all important,Not at all important,Somewhat important,Retirement; Vacation/days off; Health benefits; Remote options; Meals,No,LinkedIn,NA,NA,Somewhat important,Important,Important,Somewhat important,Somewhat important,Somewhat important,Not very important,Important,Important,Very important,NA,NA,Both,NA,NA,NA,NA,NA,8:00 AM,Assembly; Ruby,Assembly; C; C++; Ruby,NA,NA,PostgreSQL,PostgreSQL,Android,NA,Notepad++; Vim,Turn on some music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Satisfied,Satisfied,Satisfied,Satisfied,Somewhat satisfied,Somewhat satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop; iOS browser,At least once each week,At least once each week,Several times,Haven't done at all,Several times,Several times,Once or twice,Haven't done at all,Somewhat agree,Disagree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Male,High school,I don’t know,Somewhat agree,Agree,Disagree,Agree,NA,NA
50945,Professional developer,"Yes, I program as a hobby",Germany,No,Employed full-time,Master's degree,Computer science or software engineering,A few days each month,20 to 99 employees,"Privately-held limited company, not in startup mode",19 to 20 years,8 to 9 years,NA,Web developer; Embedded applications/devices developer; Desktop applications developer,NA,NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equipment; Long-term leave; Expected work hours; Remote options; Meals,Yes,Xing,I received negative feedback on my job performance,"A friend, family member, or former colleague told me",Somewhat important,Somewhat important,Important,Not very important,Not at all important,Not very important,Not very important,Important,Not very important,Important,NA,NA,Spaces,Important,On-the-job training; Self-taught; Hackathon,Official documentation; Trade book; Stack Overflow Q&A; Stack Overflow Docs; Non-Stack online communities; Friends network; Built-in help,NA,Master's degree; Get a job as a QA tester; Take online courses; Participate in online coding competitions,9:00 AM,C++; Java; Julia,C#; Java,AngularJS; Node.js,NA,SQL Server; MySQL,MySQL,Windows Desktop; Arduino,Windows Desktop; Arduino; Raspberry Pi,Notepad++; Eclipse; IntelliJ; Visual Studio,Turn on some music,Waterfall; Agile; Scrum; Pair; Kanban,Mercurial,A few times a week,Agree,Somewhat agree,Disagree,Agree,Strongly agree,Disagree,Agree,Peers' rating; Self-rating,Somewhat satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Some influence,Not much influence,No influence at all,Not much influence,Not much influence,Not much influence,Not much influence,Not much influence,No influence at all,Not much influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; Android browser,At least once each week,Once or twice,Several times,Once or twice,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,Agree,Somewhat agree,Disagree,Agree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Somewhat agree,Agree,Strongly disagree,Strongly agree,NA,NA
50946,Professional non-developer who sometimes writes code,"Yes, I program as a hobby",United Kingdom,No,Employed full-time,Some college/university study without earning a bachelor's degree,"Information technology, networking, or system administration",Never,Fewer than 10 employees,"Privately-held limited company, not in startup mode",Less than a year,Less than a year,NA,NA,NA,NA,Analyst or consultant,7,4,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,A general-purpose job board,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very satisfied,Very satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,A lot of influence,Not much influence,A lot of influence,Some influence,A lot of influence,Not much influence,Some influence,A lot of influence,Not much influence,Some influence,Some influence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50947,Professional non-developer who sometimes writes code,"Yes, I contribute to open source projects",Rwanda,No,Employed full-time,Bachelor's degree,A non-computer-focused engineering discipline,A few days each month,"1,000 to 4,999 employees","Privately-held limited company, not in startup mode",3 to 4 years,Less than a year,NA,NA,NA,NA,Other,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Agree,Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50948,Professional developer,"Yes, I program as a hobby",United States,No,Employed full-time,Master's degree,Computer engineering or electrical/electronics engineering,A few days each month,20 to 99 employees,"Privately-held limited company, not in startup mode",20 or more years,20 or more years,NA,Developer with a statistics or mathematics background; Other,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,I am not interested in new job opportunities,NA,More than 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annual bonus; Vacation/days off; Health benefits; Equipment; Private office,Yes,LinkedIn,A recruiter contacted me,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Not at all important,Very important,Not at all important,Not very important,Not very important,Not at all important,Somewhat important,Not at all important,Very important,NA,NA,Spaces,Not very important,Self-taught; Coding competition,Official documentation; Trade book; Built-in help,NA,Take online courses; Buy books and work through the exercises,8:00 AM,C#; SQL; Swift,C#; SQL; Swift,NA,.NET Core,SQL Server,SQL Server,iOS; Mac OS,iOS; Mac OS,Visual Studio; Xcode,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,A lot of influence,No influence at all,Some influence,Some influence,Some influence,Some influence,Some influence,Some influence,No influence at all,Not much influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",10,Desktop; iOS browser; iOS app,At least once each week,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,At least once each day,Once or twice,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Disagree,Somewhat agree,Strongly disagree,Somewhat agree,NA,NA
50949,Professional developer,"Yes, both",United States,No,Employed full-time,Bachelor's degree,Fine arts or performing arts,A few days each month,20 to 99 employees,Venture-funded startup,5 to 6 years,2 to 3 years,NA,Web developer; Desktop applications developer,NA,NA,NA,9,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Health benefits; Professional development sponsorship; Expected work hours; Remote options; Other,Yes,Dice; Indeed; Other,Something else,A tech-specific job board,Important,Important,Somewhat important,Important,Important,Somewhat important,Not very important,Not very important,Not at all important,Important,NA,NA,Both,Somewhat important,Online course; Industry certification; On-the-job training; Self-taught; Open source contributions,Official documentation; Trade book; Textbook; Stack Overflow Q&A; Non-Stack online communities; Company internal community; Built-in help; Other,NA,Take online courses; Buy books and work through the exercises; Conferences/meet-ups; Other,9:00 AM,C#; JavaScript; SQL; TypeScript; VBA,C#; F#; SQL; TypeScript,NA,NA,SQL Server,Redis; SQL Server,Windows Desktop,Amazon Web Services (AWS); Microsoft Azure,Notepad++; Visual Studio; Visual Studio Code,Something else,Agile; Lean; Extreme; Pair; Kanban,Git,Multiple times a day,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Disagree,Strongly agree,Release frequency; Customer satisfaction; Benchmarked product performance; On time/in budget; Revenue performance; Peers' rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have created a CV or Developer Story on Stack Overflow,9,Desktop,At least once each week,Haven't done at all,Once or twice,Haven't done at all,Haven't done at all,Several times,Several times,Once or twice,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Male,A bachelor's degree,White or of European descent,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,NA,NA
50950,Student,"Yes, I program as a hobby",France,"Yes, part-time",Employed part-time,Master's degree,Computer science or software engineering,Never,"10,000 or more employees","Privately-held limited company, not in startup mode",1 to 2 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some other way,Strongly agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Other,NA,Some other way,Very important,Somewhat important,Very important,Somewhat important,Somewhat important,Not very important,Not very important,Not very important,Not very important,Important,NA,NA,Both,NA,Self-taught,Official documentation; Stack Overflow Q&A; Other,NA,Return to college; Master's degree; Other,9:00 AM,JavaScript; PHP; SQL,JavaScript; SQL,Node.js,AngularJS; Node.js,SQL Server; MySQL,SQL Server; MySQL,Raspberry Pi; Amazon Web Services (AWS),Amazon Web Services (AWS),Notepad++,"Put on some ambient sounds (e.g. whale songs, forest sounds)",NA,Zip file back-ups,A few times a month,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Disagree,Disagree,Release frequency; Customer satisfaction; On time/in budget; Revenue performance; Manager's rating,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Very satisfied,Some influence,No influence at all,No influence at all,No influence at all,No influence at all,Some influence,Some influence,No influence at all,No influence at all,Some influence,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop,Once or twice,Several times,Several times,Haven't done at all,Haven't done at all,At least once each week,Once or twice,Haven't done at all,Somewhat agree,Disagree,Disagree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly disagree,Male; Other,A doctoral degree,NA,Somewhat agree,Agree,Strongly disagree,Agree,NA,NA
