ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
82639,I am a student who is learning to code,"Student, part-time",Angola,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Friend or family member",Less than 1 year,NA,NA,NA,NA,NA,NA,HTML/CSS;Java;JavaScript;SQL,C;C#;C++;HTML/CSS;Java;JavaScript;SQL,MySQL,MariaDB;MongoDB;MySQL;Oracle,NA,NA,Angular;Angular.js;jQuery;Spring,Angular;Angular.js;jQuery;React.js;Spring,.NET Framework,.NET Framework;Apache Spark;React Native,NA,NA,Eclipse;IntelliJ;NetBeans;Notepad++;Sublime Text;Visual Studio;Webstorm,Android Studio;Eclipse;Sublime Text;Visual Studio,MacOS,Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,A few times per month or weekly,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,Black or of African descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
82640,I am a student who is learning to code,"Student, full-time",Austria,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,10,NA,NA,NA,NA,NA,NA,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;Python;R;Scala;SQL,Go;Kotlin;Rust,Elasticsearch;MariaDB;MySQL;PostgreSQL,NA,NA,NA,Angular;React.js;Spring,NA,Apache Spark;Hadoop;Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,NA,Docker;Git;Yarn,NA,Android Studio;IntelliJ;Notepad++;PyCharm;RStudio;Visual Studio Code,NA,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"No, not really",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
82641,I am a student who is learning to code,Employed full-time,Germany,NA,NA,Some college/university study without earning a degree,5 - 10 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Other (please specify):;Books / Physical media",15,NA,Other (please specify):,NA,NA,NA,NA,C;C#;C++;HTML/CSS;JavaScript;Node.js;Ruby,C;C++;HTML/CSS;JavaScript;Node.js;PHP;SQL,NA,NA,AWS,NA,jQuery,Angular;Angular.js;jQuery;React.js,NA,NA,Git;Unity 3D;Unreal Engine,Git;Unreal Engine,Notepad++;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Google it;Visit another developer community (please name):;Other (please specify):,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,Yes,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,"I am blind / have difficulty seeing;Or, in your own words:",I have an anxiety disorder,Appropriate in length,Easy,NA
82642,I am a developer by profession,Employed full-time,Romania,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Friend or family member;Colleague;Books / Physical media,10,3,Engineering manager,2 to 9 employees,RON	Romanian leu,14000,Monthly,HTML/CSS;Java;JavaScript;SQL;TypeScript,Go;HTML/CSS;Java;JavaScript;SQL;TypeScript,Elasticsearch;PostgreSQL,Elasticsearch;PostgreSQL,NA,NA,Angular;React.js;Spring,Angular;Spring,NA,NA,Git,Git,IntelliJ;Visual Studio Code,IntelliJ;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too short,Easy,37992
82643,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Poland,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification",7,3,"Developer, front-end;Developer, full-stack;Developer, back-end",100 to 499 employees,PLN	Polish zloty,10300,Monthly,Dart;HTML/CSS;JavaScript;PHP,Dart;HTML/CSS;JavaScript;Node.js;PHP;TypeScript,MariaDB;MySQL,Firebase;MongoDB,NA,NA,jQuery,React.js;Vue.js,Flutter,Flutter;React Native,Docker;Git,Git,Visual Studio Code,Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,NA,"No, not at all",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,31284
82644,I am a developer by profession,Employed full-time,India,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Friend or family member;Online Courses or Certification;Colleague",8,2,"Developer, mobile;Developer, desktop or enterprise applications;Developer, embedded applications or devices",100 to 499 employees,INR	Indian rupee,36500,Monthly,Dart;SQL,C;C++;Java;JavaScript;Kotlin,Firebase;MySQL;SQLite,Firebase,AWS;Google Cloud Platform;Microsoft Azure,NA,React.js,NA,Flutter,Flutter;NumPy;Pandas;TensorFlow,Git,Git,Android Studio;IntelliJ;IPython/Jupyter;Visual Studio Code;Xcode,Android Studio;Visual Studio Code;Xcode,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Meditate,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,I don't know,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,6120
82645,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Younger than 5 years,Coding Bootcamp;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media,10,3,"Developer, back-end;Engineering manager","10,000 or more employees",INR	Indian rupee,NA,NA,Python;Ruby;SQL,Python;Ruby;SQL,Cassandra;Elasticsearch;MySQL;PostgreSQL;Redis,Cassandra;Elasticsearch;MySQL;PostgreSQL;Redis,AWS;DigitalOcean,AWS;DigitalOcean,Django;FastAPI;Flask,Django;Express;Flask,NA,NA,Docker;Git;Kubernetes,Docker;Git;Kubernetes,IntelliJ;PyCharm,IntelliJ;PyCharm,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Play games,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Daily or almost daily,Yes,A few times per week,"Yes, definitely",Yes,25-34 years old,Man,No,Straight / Heterosexual,East Asian,None of the above,None of the above,Too long,Easy,NA
82646,I am a student who is learning to code,"Student, part-time",Philippines,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum",3,NA,NA,NA,NA,NA,NA,C++;HTML/CSS;PHP;SQL,C;C#;Java;JavaScript;Python,Firebase;MySQL,Firebase;IBM DB2;MariaDB;Microsoft SQL Server,Google Cloud Platform,NA,jQuery,FastAPI;jQuery,NA,NA,NA,NA,Notepad++;Sublime Text;Visual Studio;Visual Studio Code,NA,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Meditate;Panic;Visit another developer community (please name):,Stack Overflow,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,18-24 years old,Woman,No,NA,Southeast Asian,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
82647,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Poland,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Other (please specify):;Colleague;Books / Physical media",7,2,"Developer, full-stack;Developer, back-end",500 to 999 employees,PLN	Polish zloty,13000,Monthly,Bash/Shell;HTML/CSS;JavaScript;Python,Go;HTML/CSS;JavaScript;Python;TypeScript,PostgreSQL;Redis,PostgreSQL,Google Cloud Platform,Google Cloud Platform,Django;Flask;React.js,Django;FastAPI;React.js,NumPy;Pandas,Flutter;React Native,Ansible;Docker;Git,Ansible;Docker;Git;Kubernetes;Terraform,PyCharm,PyCharm;Visual Studio;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,39492
82648,I am a developer by profession,Employed full-time,Iraq,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification",13,7,"Developer, back-end",500 to 999 employees,IQD	Iraqi dinar,NA,NA,Go;HTML/CSS;JavaScript;PHP;SQL,NA,MySQL;Redis,PostgreSQL,NA,NA,Angular,NA,NA,NA,Docker;Git,NA,Vim;Visual Studio Code;Webstorm,NA,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,Middle Eastern,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
82649,"I am not primarily a developer, but I write code sometimes as part of my work","Student, full-time",Israel,NA,NA,"Associate degree (A.A., A.S., etc.)",11 - 17 years,School,7,NA,NA,NA,NA,NA,NA,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Python;SQL,Java;Python;SQL,Microsoft SQL Server;MySQL;Oracle;SQLite,Microsoft SQL Server;MongoDB;MySQL;Oracle,AWS;Google Cloud Platform;Heroku;Microsoft Azure,AWS;Google Cloud Platform;Microsoft Azure,Django;jQuery;Vue.js,NA,Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Git,Git,Eclipse;IntelliJ;IPython/Jupyter;PyCharm;Visual Studio;Visual Studio Code;Webstorm;Xcode,IntelliJ;IPython/Jupyter;PyCharm;TextMate,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Panic,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,NA,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Too long,Easy,NA
82650,I am a student who is learning to code,"Student, full-time",Sweden,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Friend or family member;Colleague;Books / Physical media",8,NA,NA,NA,NA,NA,NA,C;Erlang;Java;JavaScript;Rust;Scala;TypeScript,Elixir;Rust,Elasticsearch;PostgreSQL,PostgreSQL,NA,NA,Django;Svelte,NA,NA,NA,Docker;Git,Deno;Docker;Git;Kubernetes,Neovim,Neovim,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",Yes,18-24 years old,Man,No,NA,White or of European descent,NA,NA,Appropriate in length,Neither easy nor difficult,NA
82651,I am a student who is learning to code,"Student, full-time",Bangladesh,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18 - 24 years,NA,Less than 1 year,NA,NA,NA,NA,NA,NA,HTML/CSS,Python,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Windows,Panic,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,NA,"Yes, somewhat",No,18-24 years old,Woman,No,Straight / Heterosexual,South Asian,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Neither easy nor difficult,NA
82652,I am a developer by profession,Employed full-time,Serbia,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,Coding Bootcamp;School;Online Courses or Certification;Books / Physical media,8,2,"Academic researcher;Student;Developer, embedded applications or devices","1,000 to 4,999 employees",EUR European Euro,1812,Monthly,C;C#;C++;Matlab;Python,C;C++;Python,NA,NA,NA,NA,NA,NA,Keras;NumPy;Pandas;TensorFlow,Keras;NumPy;Pandas;TensorFlow,Git,Git,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,23508
82653,I am a developer by profession,Employed full-time,Israel,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Other (please specify):,8,7,"Developer, back-end",100 to 499 employees,ILS	Israeli new shekel,30000,Monthly,Python;Ruby;SQL,Python,MariaDB;MySQL,Elasticsearch;MariaDB;MongoDB;MySQL,AWS;Microsoft Azure,AWS;Microsoft Azure,Ruby on Rails,Django;Flask;React.js,NA,NA,Docker;Git,Docker;Git;Kubernetes,IPython/Jupyter;RubyMine,IntelliJ;IPython/Jupyter,Linux-based,Call a coworker or friend;Google it,Stack Overflow;Stack Exchange,A few times per week,Not sure/can't remember,NA,"No, not really",No,25-34 years old,Woman,No,Bisexual,"Or, in your own words:",None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Neither easy nor difficult,105072
82654,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media",7,2,"Developer, front-end",100 to 499 employees,INR	Indian rupee,25000,Monthly,C;C++;HTML/CSS;Java;JavaScript;PHP,NA,MySQL;Oracle;SQLite,NA,AWS;Google Cloud Platform,NA,React.js,NA,NA,NA,Git;Yarn,NA,NA,NA,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"Yes, definitely",No,18-24 years old,Woman,NA,NA,NA,NA,NA,Appropriate in length,Easy,4188
82655,I am a developer by profession,Employed full-time,Russian Federation,NA,NA,"Professional degree (JD, MD, etc.)",5 - 10 years,Books / Physical media,27,18,"Developer, desktop or enterprise applications;Other (please specify):",20 to 99 employees,RUB	Russian ruble,300000,Monthly,Bash/Shell;C;C#;C++;Java;Python;SQL,Bash/Shell;C;Java;Kotlin;SQL,IBM DB2,NA,AWS;Microsoft Azure,NA,Spring,NA,.NET Framework;.NET Core / .NET 5,NA,Ansible;Docker;Git,Docker;Git,IntelliJ;Rider;Vim,IntelliJ;Vim,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per week,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,"White or of European descent;Or, in your own words:",None of the above,None of the above,Appropriate in length,Easy,56616
82656,I am a student who is learning to code,"Student, full-time",India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",7,NA,NA,NA,NA,NA,NA,C#;C++;Dart;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python;R;SQL,C;Dart,Firebase;MongoDB;MySQL;SQLite,Firebase,Google Cloud Platform;Heroku;IBM Cloud or Watson,AWS;Google Cloud Platform;IBM Cloud or Watson,Flask;React.js,NA,Flutter;Hadoop;Keras;NumPy;Pandas,Flutter;Qt,Git;Unity 3D,Docker;Git;Kubernetes,Android Studio;Sublime Text;Visual Studio Code,Sublime Text;Visual Studio Code,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, somewhat",No,18-24 years old,Man,No,Prefer to self-describe:,"Or, in your own words:",None of the above,None of the above,Too long,Easy,NA
82657,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Czech Republic,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Colleague",7,3,"Developer, front-end;Developer, full-stack;DevOps specialist",20 to 99 employees,CZK	Czech koruna,80000,Monthly,HTML/CSS;JavaScript;TypeScript,Crystal;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript,NA,NA,AWS;DigitalOcean,AWS;DigitalOcean,Angular;React.js,Angular;React.js,NA,NA,Docker;Git;Kubernetes;Terraform;Yarn,Docker;Git;Kubernetes;Terraform;Yarn,Webstorm,Webstorm,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Visit another developer community (please name):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per week,"Yes, definitely",Yes,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,41568
82658,I am a developer by profession,Employed full-time,India,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Friend or family member;Online Courses or Certification;Books / Physical media",1,8,"Developer, embedded applications or devices","10,000 or more employees",INR	Indian rupee,95000,Monthly,C;C#;C++;JavaScript;PHP;Python;SQL,C;C++;Kotlin;Python,MariaDB;MySQL,MariaDB;MySQL,Microsoft Azure,Microsoft Azure,jQuery,jQuery,Qt,Qt,Git,Git,Android Studio;Eclipse;Notepad++;PyCharm;Vim;Visual Studio;Visual Studio Code,Android Studio;Eclipse;Notepad++;PyCharm;Vim;Visual Studio;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Multiple times per day,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,Prefer not to say,None of the above,None of the above,Appropriate in length,Easy,15912
82659,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Coding Bootcamp;Books / Physical media,9,5,"Developer, embedded applications or devices","10,000 or more employees",INR	Indian rupee,NA,Yearly,C;C++;Matlab;Python,C;C++;LISP;Matlab;Python;Rust,NA,NA,NA,NA,NA,NA,NA,NA,Git,Docker;Git,Notepad++;PyCharm;Visual Studio Code,IPython/Jupyter;PyCharm;Visual Studio Code,Windows,Call a coworker or friend;Google it;Watch help / tutorial videos,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,Prefer not to say,None of the above,None of the above,Too long,Easy,NA
82660,I am a developer by profession,Employed full-time,Ukraine,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School;Online Forum;Online Courses or Certification;Books / Physical media,10,7,"Developer, mobile",100 to 499 employees,USD	United States dollar,NA,Monthly,C;Objective-C;Swift,Swift,NA,NA,Google Cloud Platform,Google Cloud Platform,NA,NA,NA,NA,Git,Git,Android Studio;Xcode,Xcode,MacOS,Go for a walk or other physical activity;Google it;Do other work and come back later;Meditate,Stack Overflow,A few times per week,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too long,Neither easy nor difficult,NA
82661,I am a developer by profession,Employed full-time,Denmark,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Books / Physical media,40,28,"Developer, back-end;Database administrator;Developer, QA or test;DevOps specialist;Designer;System administrator",500 to 999 employees,DKK	Danish krone,48000,Monthly,Bash/Shell;C;Python;SQL,C;C++;Go;Python,Oracle,PostgreSQL,NA,NA,NA,NA,NA,NA,Git,Docker;Git;Kubernetes,PyCharm;Vim,Eclipse;PyCharm;Vim,Linux-based,Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,No,45-54 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"Or, in your own words:",Appropriate in length,Easy,83364
82662,I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,England,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,School;Books / Physical media,15,7,"Developer, back-end;Developer, embedded applications or devices","1,000 to 4,999 employees",GBP	Pound sterling,47500,Monthly,Bash/Shell;C;C++;JavaScript;PowerShell;Python,C++;Python,Couchbase,NA,AWS,NA,Flask,Flask,NA,NA,Ansible;Docker,Docker;Kubernetes,Vim;Visual Studio Code,Vim;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Multiple times per day,Yes,Less than once per month or monthly,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,736776
82663,I am a developer by profession,Employed full-time,Russian Federation,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School",7,4,"Developer, desktop or enterprise applications;Developer, game or graphics",100 to 499 employees,RUB	Russian ruble,NA,Monthly,Bash/Shell;C;C++;Python,Bash/Shell;C;C++;Python,NA,NA,AWS,NA,NA,NA,NA,NA,Git,NA,Sublime Text;Visual Studio,NA,Windows,Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent;Middle Eastern,None of the above,None of the above,Appropriate in length,Easy,NA
82664,I am a developer by profession,Employed full-time,United Arab Emirates,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Online Courses or Certification;Books / Physical media,24,15,"Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end","1,000 to 4,999 employees",AED United Arab Emirates dirham,20033,Monthly,C#;HTML/CSS;JavaScript;SQL,C#;C++;HTML/CSS;JavaScript;Python;SQL;Swift;TypeScript,Oracle,Microsoft SQL Server;MySQL;Oracle,NA,NA,ASP.NET;jQuery,Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js,.NET Framework,.NET Framework;.NET Core / .NET 5;React Native;TensorFlow,NA,NA,Notepad++;Visual Studio,Notepad++;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,A few times per month or weekly,"Yes, definitely",Yes,35-44 years old,"Man;Or, in your own words:","Or, in your own words:",Prefer to self-describe:,Southeast Asian,None of the above,I have an anxiety disorder,Too long,Difficult,65448
82665,I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,England,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Colleague,12,9,"Developer, full-stack",100 to 499 employees,GBP	Pound sterling,40000,Yearly,C#;JavaScript;Node.js;TypeScript,NA,Elasticsearch;Microsoft SQL Server;PostgreSQL;Redis,NA,AWS;Microsoft Azure,NA,Angular;Angular.js;ASP.NET;ASP.NET Core ,Angular;ASP.NET Core ,.NET Framework;.NET Core / .NET 5,.NET Core / .NET 5,Docker;Git,Git,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too long,Easy,51704
82666,I am a student who is learning to code,"Student, full-time",Israel,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5 - 10 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Other (please specify):",11,NA,NA,NA,NA,NA,NA,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL,Assembly;Bash/Shell;C;C#;C++;Elixir;HTML/CSS;Java;JavaScript;Matlab;Node.js;PowerShell;Python;R;Ruby;Rust;SQL;TypeScript,Firebase;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,Firebase;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,AWS;Google Cloud Platform;Heroku,Google Cloud Platform;Heroku,ASP.NET;ASP.NET Core ;Flask;jQuery,ASP.NET;ASP.NET Core ;Flask;jQuery,.NET Framework;.NET Core / .NET 5;NumPy;Pandas;TensorFlow;Torch/PyTorch,.NET Framework;.NET Core / .NET 5;NumPy;Pandas;TensorFlow;Torch/PyTorch,Git;Unity 3D,Docker;Git;Unity 3D;Unreal Engine;Yarn,Atom;Eclipse;IntelliJ;IPython/Jupyter;Notepad++;PyCharm;Rider;Sublime Text;Vim;Visual Studio;Visual Studio Code,Android Studio;Atom;Eclipse;IntelliJ;IPython/Jupyter;Notepad++;PyCharm;Rider;Sublime Text;Vim;Visual Studio;Visual Studio Code,Windows Subsystem for Linux (WSL),Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,Under 18 years old,Man,No,Straight / Heterosexual,NA,NA,I have a concentration and/or memory disorder (e.g. ADHD),Too long,Easy,NA
82667,I am a developer by profession,Employed part-time,Germany,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Forum",7,4,"Developer, front-end;Designer",10 to 19 employees,EUR European Euro,1080,Monthly,C#;HTML/CSS;Java;JavaScript;PHP;SQL,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript,MariaDB;MySQL;SQLite,MariaDB;MySQL,Heroku,Heroku,jQuery;Symfony,jQuery;Symfony,NA,NA,Git,Git,Eclipse;PyCharm;Visual Studio;Visual Studio Code,Eclipse;PyCharm;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Stack Overflow,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder)",Appropriate in length,Easy,14004
